Tick,Date,Close,Vol_1M,Mkt_Cap,P2B,D2E,Prof_Marg,ESG_rank
INTC,2012-08-31,19.3248,19.168,124224.49,1.986,14.7297,20.9392,
INTC,2012-09-28,17.632,24.629,113342.965,1.7829,14.7297,20.9392,
INTC,2012-10-31,16.8343,21.138,107630.88,1.7023,14.5243,22.0852,
INTC,2012-11-30,15.384,24.996,97355.44,1.5556,14.5243,22.0852,
INTC,2012-12-31,16.2136,22.696,102605.12,1.5655,26.2641,18.3127,
INTC,2013-01-31,16.5438,27.992,104695.04,1.5974,26.2641,18.3127,
INTC,2013-02-28,16.5945,26.644,103272.48,1.6023,26.2641,18.3127,
INTC,2013-03-29,17.3535,18.411,107995.91,1.6772,26.2641,18.3127,
INTC,2013-04-30,19.0344,23.386,118456.7,1.8397,25.8448,16.256,
INTC,2013-05-31,19.4784,14.591,120695.88,1.8826,25.8448,16.256,
INTC,2013-06-28,19.4383,23.624,120447.33,1.7983,25.8448,16.256,
INTC,2013-07-31,18.7203,24.993,116254.97,1.7319,24.9127,15.6116,
INTC,2013-08-30,17.8058,13.676,109504.36,1.6473,24.9127,15.6116,
INTC,2013-09-30,18.5681,18.382,114192.422,1.6652,24.358,21.8794,
INTC,2013-10-31,19.8229,15.807,121640.37,1.7777,24.358,21.8794,
INTC,2013-11-29,19.4934,22.05,118508.64,1.7482,24.358,21.8794,
INTC,2013-12-31,21.2228,24.154,129022.305,1.8095,23.0809,18.975,
INTC,2014-01-31,20.0658,18.365,121988.34,1.7108,23.0809,18.975,
INTC,2014-02-28,20.4387,16.558,123106.72,1.7426,23.0809,18.975,100
INTC,2014-03-31,21.3088,12.563,128347.208,1.8255,22.7575,15.1207,100
INTC,2014-04-30,22.0319,16.427,132862.82,1.8874,22.7575,15.1207,100
INTC,2014-05-30,22.7457,11.645,135998.96,1.9486,22.7575,15.1207,100
INTC,2014-06-30,25.7263,21.863,153820.2,2.1485,22.2695,20.2155,100
INTC,2014-07-31,28.2157,29.989,167789.39,2.3564,22.2695,20.2155,100
INTC,2014-08-29,29.2666,17.794,172888.92,2.4442,22.2695,20.2155,98.0769
INTC,2014-09-30,29.1828,14.204,172393.82,2.5278,23.6602,22.791,98.0392
INTC,2014-10-31,28.504,34.777,164438.35,2.469,23.6602,22.791,98.0392
INTC,2014-11-28,31.4241,27.495,180103.75,2.7219,23.6602,22.791,98.0392
INTC,2014-12-31,30.6143,23.529,175462.15,2.5601,24.0502,24.8692,100
INTC,2015-01-30,27.8726,26.026,159748.4,2.3309,24.0502,24.8692,100
INTC,2015-02-27,28.2509,26.636,157472,2.3625,24.0502,24.8692,98.0769
INTC,2015-03-31,26.5686,32.828,148094.72,2.2939,24.0933,15.5856,100
INTC,2015-04-30,27.6562,29.273,154417.2,2.3878,24.0933,15.5856,100
INTC,2015-05-29,29.4907,18.429,163478.24,2.5462,24.0933,15.5856,100
INTC,2015-06-30,26.029,20.651,144288.76,2.1443,22.9379,20.5078,100
INTC,2015-07-31,24.7753,19.688,137628.3,2.041,22.9379,20.5078,100
INTC,2015-08-31,24.6273,29.973,135679.16,2.0288,22.9379,20.5078,98.1132
INTC,2015-09-30,26.008,33.276,143285.56,2.1209,36.5298,21.4933,98.1132
INTC,2015-10-30,29.218,21.946,159785.34,2.3827,36.5298,21.4933,98.0769
INTC,2015-11-30,30.2146,20.023,164079.63,2.464,36.5298,21.4933,98.0769
INTC,2015-12-31,29.9365,22.47,162569.55,2.3156,37.1122,24.2256,98.1481
INTC,2016-01-29,26.9559,38.984,146383.38,2.0851,37.1122,24.2256,98.1818
INTC,2016-02-29,25.9395,25.254,139783.16,2.0065,37.1122,24.2256,98.1818
INTC,2016-03-31,28.359,20.385,152821.4,2.1936,37.1122,24.2256,100
INTC,2016-04-29,26.5444,16.604,142842.9134,2.0464,41.4702,14.9321,100
INTC,2016-05-31,27.932,19.169,149167.98,2.1533,41.4702,14.9321,100
INTC,2016-06-30,29.0019,23.728,154881.6,2.2358,41.4702,14.9321,98.1132
INTC,2016-07-29,30.8234,27.084,164608.92,2.3748,46.626,9.8278,98.0769
INTC,2016-08-31,31.9746,10.349,169795.59,2.4635,46.626,9.8278,98.0769
INTC,2016-09-30,33.6317,19.395,178595.25,2.4903,46.626,9.8278,98.0769
INTC,2016-10-31,31.0659,22.535,165248.93,2.3003,43.1493,21.4096,98.0769
INTC,2016-11-30,31.1485,14.939,164443.3,2.3064,43.1493,21.4096,96.2264
INTC,2016-12-30,32.5578,18.329,171883.53,2.2948,43.1493,21.4096,98.0769
INTC,2017-01-31,33.0515,14.55,174489.98,2.3296,37.6751,21.754,98.0769
INTC,2017-02-28,32.727,16.057,171153.6,2.3067,37.6751,21.754,98.1132
INTC,2017-03-31,32.6095,11.681,170538.96,2.2973,37.6751,21.754,98.1132
INTC,2017-04-28,32.6818,14.815,170230.35,2.3024,38.524,20.0324,97.9592
INTC,2017-05-31,32.888,16.875,170041.99,2.3169,38.524,20.0324,95.3488
INTC,2017-06-30,30.7295,14.384,158881.66,2.0777,38.524,20.0324,95.3488
INTC,2017-07-31,32.3051,17.281,166673.53,2.1842,46.0222,19.0205,95.2381
INTC,2017-08-31,32.1802,13.359,164793.93,2.1758,46.0222,19.0205,100
INTC,2017-09-29,34.9421,11.03,178937.92,2.2774,46.0222,19.0205,100
INTC,2017-10-31,41.7415,23.589,212893.2,2.7205,44.0632,27.9646,100
INTC,2017-11-30,41.3885,28.319,209851.2,2.6975,44.0632,27.9646,100
INTC,2017-12-29,42.6069,22.307,216028.8,2.8575,44.0632,27.9646,100
INTC,2018-01-31,44.4345,39.441,225295.2,2.9801,38.3673,-4.0286,97.7273
INTC,2018-02-28,45.8046,45.235,230085.72,3.072,38.3673,-4.0286,97.7273
INTC,2018-03-30,48.3973,38.024,243109.44,3.178,38.3673,-4.0286,97.7273
INTC,2018-04-30,47.9698,43.147,240549.2,3.15,40.3179,27.7231,95.5556
INTC,2018-05-31,51.5927,23.044,257232,3.3878,40.3179,27.7231,95.5556
INTC,2018-06-29,46.4615,25.279,231648.6,3.0301,40.3179,27.7231,95.6522
INTC,2018-07-31,44.9567,34.688,221789.1,2.932,39.8042,29.513,100
INTC,2018-08-31,45.5404,31.976,223310.73,2.9701,39.8042,29.513,100
INTC,2018-09-28,44.4684,22.372,218054.19,2.8189,39.8042,29.513,100
INTC,2018-10-31,44.0829,39.27,213960.32,2.7944,38.715,33.3873,100
INTC,2018-11-30,46.6597,38.91,225050.84,2.9578,38.715,33.3873,100
INTC,2018-12-31,44.4076,38.513,214188.52,2.6746,35.1538,27.8448,100
INTC,2019-01-31,44.5874,42.843,215055.68,2.6854,35.1538,27.8448,100
INTC,2019-02-28,50.4312,28.685,238161.12,3.0374,35.1538,27.8448,100
INTC,2019-03-29,51.1359,17.836,241488.9,3.0964,35.1538,27.8448,98.0769
INTC,2019-04-30,48.6029,34.987,228506.08,2.943,39.3611,24.7432,98.1132
INTC,2019-05-31,42.1939,38.373,197167.08,2.5549,39.3611,24.7432,98.2456
INTC,2019-06-28,45.8634,25.473,214313.99,2.702,39.3611,24.7432,98.3607
INTC,2019-07-31,48.4311,22.175,223936.5,2.8533,39.1241,25.3196,98.3607
INTC,2019-08-30,45.7294,29.206,210026.3,2.6941,39.1241,25.3196,96.8254
INTC,2019-09-30,49.7033,26.189,228277.9,2.9057,39.6194,31.2142,96.8254
INTC,2019-10-31,54.5261,31.398,245905.5,3.1877,39.6194,31.2142,96.8254
INTC,2019-11-29,56.3004,25.959,252517.5,3.2914,39.6194,31.2142,96.8254
INTC,2019-12-31,58.0461,15.527,260347.5,3.2066,38.0523,34.1679,96.8254
INTC,2020-01-31,62.0031,34.866,273428.61,3.4251,38.0523,34.1679,96.8254
INTC,2020-02-28,54.1118,45.064,237459.04,2.9892,38.0523,34.1679,96.8254
INTC,2020-03-31,52.7473,120.318,231471.24,2.925,52.2815,28.5505,98.4375
INTC,2020-04-30,58.4587,65.84,253955.32,3.2417,52.2815,28.5505,98.4615
INTC,2020-05-29,61.6803,42.79,266445.62,3.4203,52.2815,28.5505,98.4375
INTC,2020-06-30,58.6419,33.297,253320.22,3.0411,46.7589,25.8769,98.4375
INTC,2020-07-31,46.7821,56.679,202995.69,2.4261,46.7589,25.8769,98.3607
INTC,2020-08-31,50.2774,56.907,216690.35,2.6074,46.7589,25.8769,98.4127
INTC,2020-09-30,51.0964,23.657,220220.34,2.8086,49.0423,23.3241,98.4375
INTC,2020-10-30,43.6954,42.238,181459.44,2.4018,49.0423,23.3241,98.4848
INTC,2020-11-30,48.0587,41.879,198138.3,2.6416,49.0423,23.3241,98.4848
INTC,2020-12-31,49.5199,33.824,204162.36,2.4822,45.5687,29.3172,98.4848
INTC,2021-01-29,55.1756,56.106,225537.13,2.7657,45.5687,29.3172,98.5075
INTC,2021-02-26,60.78,49.667,246949.14,3.0466,45.5687,29.3172,98.5075
JNJ,1999-12-31,27.12,30.567,143126.1603,4.6491,23.3644,16.1389,
JNJ,2000-01-31,25.0297,43.829,132094.3182,4.2908,26.2505,10.9641,
JNJ,2000-02-29,21.0153,37.347,110510.2793,3.6026,26.2505,10.9641,
JNJ,2000-03-31,20.5045,51.613,97625.2296,3.3245,26.2505,10.9641,
JNJ,2000-04-28,24.08,53.243,114648.8461,3.9043,21.3411,17.9533,
JNJ,2000-05-31,26.218,24.357,124484.9513,4.2509,21.3411,17.9533,
JNJ,2000-06-30,29.8431,34.514,141697.256,4.618,21.3411,17.9533,
JNJ,2000-07-31,27.2616,35.335,129440.0087,4.2186,18.377,17.7705,
JNJ,2000-08-31,27.0269,23.972,127850.827,4.1822,18.377,17.7705,
JNJ,2000-09-29,27.609,22.019,130604.2923,4.153,18.377,17.7705,
JNJ,2000-10-31,27.0763,28.722,128056.4265,4.0729,17.9163,17.787,
JNJ,2000-11-30,29.491,21.988,139002.9053,4.4361,17.9163,17.787,
JNJ,2000-12-29,30.984,22.387,146039.9274,4.5798,17.9163,17.787,
JNJ,2001-01-31,27.465,27.935,129453.4057,4.0596,22.8095,12.8254,
JNJ,2001-02-28,28.7999,20.828,135291.5277,4.257,22.8095,12.8254,
JNJ,2001-03-30,25.8824,28.808,121665.2604,3.5991,22.8095,12.8254,
JNJ,2001-04-30,28.5484,28.046,134805.0076,3.9698,12.3034,19.7581,
JNJ,2001-05-31,28.7904,15.199,135436.3333,4.0034,12.3034,19.7581,
JNJ,2001-06-29,29.6962,23.952,151405.603,3.964,12.3034,19.7581,
JNJ,2001-07-31,32.1313,26.623,163820.8625,4.289,15.0368,18.1196,
JNJ,2001-08-31,31.4087,21.559,160369.39,4.1926,15.0368,18.1196,
JNJ,2001-09-28,33.0116,30.623,168553.675,4.2343,15.0368,18.1196,
JNJ,2001-10-31,34.5073,16.448,176190.3126,4.4261,11.907,18.9749,
JNJ,2001-11-30,34.8143,14.137,177550.2521,4.4655,11.907,18.9749,
JNJ,2001-12-31,35.3223,18.791,180141.1142,4.4417,11.4802,13.1501,
JNJ,2002-01-31,34.372,15.95,175294.6781,4.3222,11.4802,13.1501,
JNJ,2002-02-28,36.5113,16.652,185627.6456,4.5912,11.4802,13.1501,
JNJ,2002-03-29,38.9394,15.307,197912.2276,4.9662,11.4802,13.1501,
JNJ,2002-04-30,38.2859,16.857,194590.8369,4.8829,12.1991,20.9768,
JNJ,2002-05-31,36.906,19.174,184737.4315,4.7069,12.1991,20.9768,
JNJ,2002-06-28,31.4378,24.935,157365.5774,4.2846,12.1991,20.9768,
JNJ,2002-07-31,31.8829,71.074,159593.8691,4.3452,21.3284,18.2299,
JNJ,2002-08-30,32.7911,41.796,161590.6937,4.469,21.3284,18.2299,
JNJ,2002-09-30,32.6522,28.796,160906.3655,4.3893,20.2988,18.9999,
JNJ,2002-10-31,35.4719,34.881,174801.2015,4.7683,20.2988,18.9999,
JNJ,2002-11-29,34.5445,26.505,169382.5596,4.6436,20.2988,18.9999,
JNJ,2002-12-31,32.5392,24.137,159549.9347,4.2554,18.2359,14.7187,
JNJ,2003-01-31,32.4786,28.674,159252.8765,4.2475,18.2359,14.7187,
JNJ,2003-02-28,31.9066,29.813,155807.0019,4.1727,18.2359,14.7187,
JNJ,2003-03-31,35.2037,25.998,171872.3035,4.3483,17.0869,21.0773,
JNJ,2003-04-30,34.2852,22.965,167387.6451,4.2349,17.0869,21.0773,
JNJ,2003-05-30,33.2062,17.392,161355.4105,4.1016,17.0869,21.0773,
JNJ,2003-06-30,31.5871,21.335,153488.0354,3.8376,26.2635,11.7112,
JNJ,2003-07-31,31.6421,21.451,153755.2293,3.8443,26.2635,11.7112,
JNJ,2003-08-29,30.4351,18.747,147154.2994,3.6976,26.2635,11.7112,
JNJ,2003-09-30,30.3983,15.288,146976.2184,3.5054,20.0987,19.8183,
JNJ,2003-10-31,30.8955,16.551,149380.3001,3.5627,20.0987,19.8183,
JNJ,2003-11-28,30.4082,21.644,146329.4532,3.5065,20.0987,19.8183,
JNJ,2003-12-31,31.8638,14.455,153334.2708,3.5197,15.2369,16.3942,
JNJ,2004-01-30,32.9494,16.294,158558.2026,3.6396,15.2369,16.3942,
JNJ,2004-02-27,33.3983,16.525,160012.5927,3.6892,15.2369,16.3942,
JNJ,2004-03-31,31.422,14.213,150528.8493,3.2725,12.4763,21.5676,
JNJ,2004-04-30,33.4726,16.36,160352.3999,3.4861,12.4763,21.5676,
JNJ,2004-05-31,34.6934,13.074,165380.8747,3.6132,12.4763,21.5676,
JNJ,2004-06-30,34.6872,13.358,165351.1886,3.4255,11.4901,21.4037,
JNJ,2004-07-30,34.4194,14.498,164074.6893,3.3991,11.4901,21.4037,
JNJ,2004-08-31,36.3659,11.191,172447.0128,3.5913,11.4901,21.4037,
JNJ,2004-09-30,35.258,10.919,167193.4636,3.3212,10.8368,20.2631,
JNJ,2004-10-29,36.5412,17.821,173278.0828,3.4421,10.8368,20.2631,
JNJ,2004-11-30,37.9338,11.877,179013.2368,3.5732,10.8368,20.2631,
JNJ,2004-12-31,39.8834,18.132,188213.1876,3.7247,10.8368,20.2631,
JNJ,2005-01-31,40.6883,15.939,192011.877,3.7999,8.9429,9.5436,
JNJ,2005-02-28,41.4329,15.22,194682.8305,3.8694,8.9429,9.5436,
JNJ,2005-03-31,42.4182,12.799,199711.4424,3.9614,8.9429,9.5436,
JNJ,2005-04-29,43.3466,13.903,204082.7322,3.8285,8.2546,22.1244,
JNJ,2005-05-31,42.588,9.253,199524.8479,3.7615,8.2546,22.1244,
JNJ,2005-06-30,41.2552,7.289,193280.4041,3.6437,8.2546,22.1244,
JNJ,2005-07-29,40.5951,14.707,190187.9176,3.4331,7.4867,20.279,
JNJ,2005-08-31,40.441,16.39,188565.8585,3.42,7.4867,20.279,
JNJ,2005-09-30,40.3708,13.662,188238.6421,3.2595,7.4867,20.279,
JNJ,2005-10-31,39.9498,19.337,186275.344,3.2255,6.5596,20.6174,
JNJ,2005-11-30,39.6011,18.474,183701.9233,3.1974,6.5596,20.6174,
JNJ,2005-12-30,38.5429,9.252,178793.2889,2.9616,6.5596,20.6174,
JNJ,2006-01-31,36.9011,18.15,171177.4683,2.8355,6.9362,16.6138,
JNJ,2006-02-28,37.1811,17.857,171504.7106,2.857,6.9362,16.6138,
JNJ,2006-03-31,38.1937,9.105,176242.8116,2.7607,6.9362,16.6138,
JNJ,2006-04-28,37.8002,7.294,174427.4095,2.7323,6.8283,25.4387,
JNJ,2006-05-31,39.0797,9.806,178312.9637,2.8248,6.8283,25.4387,
JNJ,2006-06-30,38.885,12.382,177424.656,2.8003,6.8283,25.4387,
JNJ,2006-07-31,40.5917,11.015,185212.1535,2.9232,6.4675,21.103,
JNJ,2006-08-31,42.2045,8.165,189131.905,3.0393,6.4675,21.103,
JNJ,2006-09-29,42.3873,7.657,189950.911,3.0342,6.4675,21.103,
JNJ,2006-10-31,43.9929,13.097,197146.4645,3.1491,5.8389,20.7722,
JNJ,2006-11-30,43.2634,12.895,191096.5029,3.0969,5.8389,20.7722,
JNJ,2006-12-29,43.3356,8.383,191415.4319,3.1889,5.8389,20.7722,
JNJ,2007-01-31,43.8476,10.591,193676.929,3.2265,16.7684,15.8456,
JNJ,2007-02-28,41.5478,10.12,182124.6283,3.0573,16.7684,15.8456,
JNJ,2007-03-30,39.785,9.422,174397.4273,2.8132,16.7684,15.8456,
JNJ,2007-04-30,42.3995,10.616,185914.6266,2.9981,16.3556,17.1111,
JNJ,2007-05-31,42.0457,12.577,183265.2468,2.9731,16.3556,17.1111,
JNJ,2007-06-29,40.9492,10.478,178485.9255,2.748,16.3556,17.1111,
JNJ,2007-07-31,40.205,14.146,175241.7802,2.6981,15.0341,20.3622,
JNJ,2007-08-31,41.3384,15.923,178851.7433,2.7741,15.0341,20.3622,
JNJ,2007-09-28,43.9543,8.243,190169.2756,2.8981,15.0341,20.3622,
JNJ,2007-10-31,43.5997,7.94,188635.1855,2.8748,18.1236,17.0207,
JNJ,2007-11-30,45.6009,12.141,193854.945,3.0067,18.1236,17.0207,
JNJ,2007-12-31,44.9008,8.437,190878.725,2.9439,22.0157,14.8775,
JNJ,2008-01-31,42.5043,15.869,180690.895,2.7868,22.0157,14.8775,
JNJ,2008-02-29,41.9866,17.053,175508.0533,2.7529,22.0157,14.8775,
JNJ,2008-03-31,43.9586,15.97,183750.9267,2.7146,25.0214,22.2181,
JNJ,2008-04-30,45.4629,9.553,190039.3043,2.8075,25.0214,22.2181,
JNJ,2008-05-30,45.5445,10.943,188086.1107,2.8126,25.0214,22.2181,
JNJ,2008-06-30,43.9067,14.94,181322.4508,2.6442,29.9903,20.2249,
JNJ,2008-07-31,46.7251,13.908,192961.5823,2.8139,29.9903,20.2249,
JNJ,2008-08-29,48.3748,12.416,196816.3255,2.9132,29.9903,20.2249,
JNJ,2008-09-30,47.5849,23.325,193602.6555,2.8929,32.0112,20.7902,
JNJ,2008-10-31,42.1313,62.098,171414.3604,2.5613,32.0112,20.7902,
JNJ,2008-11-28,40.57,53.737,162534.2002,2.4664,32.0112,20.7902,
JNJ,2008-12-31,41.4357,37.421,166002.4103,2.6991,27.8798,17.8764,
JNJ,2009-01-30,39.9536,16.082,160064.8346,2.6026,27.8798,17.8764,
JNJ,2009-02-27,34.915,25.241,138290.2222,2.2744,27.8798,17.8764,
JNJ,2009-03-31,36.7306,34.608,145481.3137,2.3141,32.139,23.3395,
JNJ,2009-04-30,36.563,20.646,144817.5207,2.3036,32.139,23.3395,
JNJ,2009-05-29,38.8591,18.49,151997.0026,2.4482,32.139,23.3395,
JNJ,2009-06-30,40.0144,14.669,156516.1303,2.3831,29.4376,21.0513,
JNJ,2009-07-31,42.8957,16.247,167786.3939,2.5547,29.4376,21.0513,
JNJ,2009-08-31,42.9238,13.811,166561.396,2.5564,29.4376,21.0513,
JNJ,2009-09-30,43.2434,9.069,167801.5123,2.3671,23.0232,22.1802,
JNJ,2009-10-30,41.9366,15.104,162730.8146,2.2956,23.0232,22.1802,
JNJ,2009-11-30,44.9813,11.427,173381.8195,2.4623,23.0232,22.1802,
JNJ,2009-12-31,46.1051,6.659,177713.6058,2.5102,23.0232,22.1802,
JNJ,2010-01-29,44.9956,12.003,173437.0014,2.4498,28.744,13.3285,
JNJ,2010-02-26,45.4409,13.767,173823.2754,2.4741,28.744,13.3285,
JNJ,2010-03-31,47.0277,6.443,179425.6405,2.5605,28.744,13.3285,
JNJ,2010-04-30,46.3786,10.337,176948.9062,2.4172,22.873,28.9553,
JNJ,2010-05-31,42.4349,17.279,160795.4565,2.2117,22.873,28.9553,
JNJ,2010-06-30,42.9881,16.923,162891.5894,2.2405,22.873,28.9553,
JNJ,2010-07-30,42.2821,16.263,160216.2619,2.2034,22.0469,22.4984,
JNJ,2010-08-31,41.8947,12.749,157058.43,2.1832,22.0469,22.4984,
JNJ,2010-09-30,45.5243,11.237,170665.3862,2.3723,22.0469,22.4984,
JNJ,2010-10-29,46.8321,8.213,175568.2975,2.2461,20.9893,22.8074,
JNJ,2010-11-30,45.6122,9.879,169031.9129,2.1876,20.9893,22.8074,
JNJ,2010-12-31,45.8345,9.252,169855.789,2.2181,20.9893,22.8074,
JNJ,2011-01-31,44.2931,11.011,164143.5814,2.1435,29.6453,12.4137,
JNJ,2011-02-28,45.9425,13.563,168051.525,2.2233,29.6453,12.4137,
JNJ,2011-03-31,44.3049,13.999,162061.4072,2.1441,29.6453,12.4137,
JNJ,2011-04-29,49.1429,14.836,179758.2393,2.2481,29.7847,21.4926,
JNJ,2011-05-31,50.7533,17.029,184451.5334,2.3217,29.7847,21.4926,
JNJ,2011-06-30,50.1725,12.982,182340.853,2.2952,29.7847,21.4926,
JNJ,2011-07-29,48.8676,9.635,177598.6751,2.1555,30.1391,16.7259,
JNJ,2011-08-31,50.0716,27.915,180315.2935,2.2086,30.1391,16.7259,
JNJ,2011-09-30,48.4659,20.257,174533.1465,2.1522,30.1391,16.7259,
JNJ,2011-10-31,48.9986,22.693,176451.3943,2.1759,29.8357,20.0062,
JNJ,2011-11-30,49.7068,21.193,176740.5551,2.2073,29.8357,20.0062,
JNJ,2011-12-30,50.3673,18.252,179089.0854,2.404,29.8357,20.0062,
JNJ,2012-01-31,50.6207,9.557,179990.2656,2.4161,34.3851,1.3411,
JNJ,2012-02-29,50.4248,5.867,178649.7162,2.4067,34.3851,1.3411,
JNJ,2012-03-30,51.1066,7.156,181065.3853,2.2867,34.3851,1.3411,
JNJ,2012-04-30,50.4403,10.524,178704.6177,2.2569,31.6934,24.227,
JNJ,2012-05-31,48.8424,9.014,171456.0083,2.1854,31.6934,24.227,
JNJ,2012-06-29,52.8559,12.974,186265.7075,2.4057,31.6934,24.227,
JNJ,2012-07-31,54.1546,11.274,190842.396,2.4648,29.0648,8.5463,
JNJ,2012-08-31,53.2336,10.201,185907.2757,2.4228,29.0648,8.5463,
JNJ,2012-09-28,54.402,6.531,189987.6964,2.3571,29.0648,8.5463,
JNJ,2012-10-31,55.9099,12.884,195253.6447,2.4224,26.4284,17.4056,
JNJ,2012-11-30,55.5362,11.474,193240.0796,2.4062,26.4284,17.4056,
JNJ,2012-12-31,55.8308,7.638,194265.4465,2.393,24.936,14.6201,
JNJ,2013-01-31,58.8733,9.198,204851.6662,2.5234,24.936,14.6201,
JNJ,2013-02-28,61.1024,8.812,212751.7361,2.6189,24.936,14.6201,
JNJ,2013-03-29,65.4536,8.564,227902.3656,2.7444,24.936,14.6201,
JNJ,2013-04-30,68.424,13.493,238391.3896,2.869,23.7708,19.9771,
JNJ,2013-05-31,68.0891,15.105,236452.1045,2.8549,23.7708,19.9771,
JNJ,2013-06-28,69.448,18.764,241171.0346,2.8054,23.7708,19.9771,
JNJ,2013-07-31,75.6276,14.374,262630.931,3.0551,21.5058,21.441,
JNJ,2013-08-30,70.4194,13.226,243509.7721,2.8447,21.5058,21.441,
JNJ,2013-09-30,70.6476,11.207,244298.8329,2.8547,21.642,16.9673,
JNJ,2013-10-31,75.4721,13.99,260981.8308,3.0497,21.642,16.9673,
JNJ,2013-11-29,77.6813,8.959,267077.3662,3.139,21.642,16.9673,
JNJ,2013-12-31,75.1619,12.708,258415.5501,2.8629,24.55,19.1719,
JNJ,2014-01-31,72.6015,13.97,249612.662,2.7653,24.55,19.1719,
JNJ,2014-02-28,76.1408,17.061,260598.4164,2.9002,24.55,19.1719,95.4023
JNJ,2014-03-31,81.191,12.886,277826.264,2.9978,22.5797,26.0944,96.5517
JNJ,2014-04-30,83.7202,15.046,286480.9354,3.0912,22.5797,26.0944,96.5517
JNJ,2014-05-30,84.4452,10.157,287040.4711,3.118,22.5797,26.0944,97.7528
JNJ,2014-06-30,87.0752,9.705,295980.4267,3.149,21.9378,22.1903,97.6744
JNJ,2014-07-31,83.3049,14.785,283164.6043,3.0127,21.9378,22.1903,97.6744
JNJ,2014-08-29,86.9185,11.951,292548.4072,3.1434,21.9378,22.1903,95.4023
JNJ,2014-09-30,89.3149,9.646,300614.429,3.2699,19.9332,25.7161,95.2381
JNJ,2014-10-31,90.3121,22.645,301688.1137,3.3064,19.9332,25.7161,95.2941
JNJ,2014-11-28,91.2967,10.134,303003.6956,3.3424,19.9332,25.7161,95.2381
JNJ,2014-12-31,88.193,16.829,292702.9695,3.519,26.8953,13.8107,95.2941
JNJ,2015-01-30,84.4568,21.003,280302.9106,3.37,26.8953,13.8107,95.3488
JNJ,2015-02-27,87.0608,19.367,285027.9038,3.4739,26.8953,13.8107,96.5116
JNJ,2015-03-31,85.4387,17.085,279724.2928,3.494,27.9664,24.8647,98.8372
JNJ,2015-04-30,84.2496,12.723,275831.5094,3.4454,27.9664,24.8647,98.8372
JNJ,2015-05-29,85.6682,11.541,277692.7674,3.5034,27.9664,24.8647,98.8506
JNJ,2015-06-30,83.3755,11.408,270261.0057,3.2456,27.1429,25.3893,97.7273
JNJ,2015-07-31,85.7281,11.935,277492.1324,3.3372,27.1429,25.3893,97.7011
JNJ,2015-08-31,81.0134,22.549,260240.6008,3.1537,27.1429,25.3893,97.7011
JNJ,2015-09-30,80.4703,26.724,258496.0639,3.1121,27.6015,19.6351,97.7273
JNJ,2015-10-30,87.0907,15.753,279544.3123,3.3681,27.6015,19.6351,97.6744
JNJ,2015-11-30,87.9151,12.441,280125.3704,3.4,27.6015,19.6351,97.6744
JNJ,2015-12-31,89.2003,15.537,284220.447,3.4541,27.6015,19.6351,96.6667
JNJ,2016-01-29,90.6939,23.558,288979.59,3.512,27.9143,18.0506,96.7033
JNJ,2016-02-29,92.0247,22.023,290312.1742,3.5635,27.9143,18.0506,96.7391
JNJ,2016-03-31,94.64,10.448,298452.873,3.6648,27.9143,18.0506,96.7391
JNJ,2016-04-29,98.0337,8.557,309155.2496,3.7133,32.1403,25.4948,96.8085
JNJ,2016-05-31,99.271,7.831,309970.1047,3.7602,32.1403,25.4948,97
JNJ,2016-06-30,106.8557,11.763,333653.152,4.0475,32.1403,25.4948,96.9072
JNJ,2016-07-29,110.3178,10.643,344463.1841,4.1672,36.2107,21.6264,97.0297
JNJ,2016-08-31,105.8305,8.255,326499.5556,3.9977,36.2107,21.6264,97.1698
JNJ,2016-09-30,104.7574,11.146,323189.1445,3.9194,36.2107,21.6264,97.1963
JNJ,2016-10-31,102.8597,14.712,317334.3678,3.8484,37.0886,23.9731,95.3704
JNJ,2016-11-30,99.3826,15.054,302795.1825,3.7183,37.0886,23.9731,96.2617
JNJ,2016-12-30,102.874,13.488,313432.4616,3.954,37.0886,23.9731,97.1963
JNJ,2017-01-31,101.1239,10.361,308100.2194,3.8867,38.5214,21.0648,96.2963
JNJ,2017-02-28,109.8466,11.955,331598.0977,4.2219,38.5214,21.0648,96.4912
JNJ,2017-03-31,111.9498,11.253,337641.6098,4.289,38.5214,21.0648,96.4602
JNJ,2017-04-28,110.9791,11.503,334713.8463,4.2518,46.0187,24.8902,95.3704
JNJ,2017-05-31,116.04,10.039,345484.0833,4.4457,46.0187,24.8902,95.1923
JNJ,2017-06-30,119.6953,8.542,356367.1783,4.4688,46.0187,24.8902,95.283
JNJ,2017-07-31,120.0844,12.545,357525.5265,4.4833,48.0687,20.3142,96.2963
JNJ,2017-08-31,120.5296,11.106,355281.044,4.4999,48.0687,20.3142,96.3964
JNJ,2017-09-29,118.3807,13.411,348946.8046,4.2965,48.0687,20.3142,92.1053
JNJ,2017-10-31,126.9399,15.255,374176.4021,4.6071,47.5351,19.1552,93.0435
JNJ,2017-11-30,127.6439,10.148,374312.8386,4.6327,47.5351,19.1552,92.2414
JNJ,2017-12-29,128.0012,9.685,375360.5814,5.7076,47.5351,19.1552,92.2414
JNJ,2018-01-31,126.5995,19.283,371250.2057,5.6451,57.4817,-53.0478,92.2414
JNJ,2018-02-28,119.7484,30.228,348455.2537,5.3396,57.4817,-53.0478,92.2414
