Tick,Date,Close,Vol_1M,Mkt_Cap,P2B,D2E,ESG_rank
HOLX,30/10/2015,38.86,32.268,10950.85,5.2798,173.7303,7.2464
HOLX,30/11/2015,40.35,24.414,11415.22,5.4822,173.7303,7.1429
HOLX,31/12/2015,38.69,24.409,10945.6,5.064,167.6776,5.5556
HOLX,29/01/2016,33.94,35.804,9632.785,4.4422,167.6776,6.8493
HOLX,29/02/2016,34.63,40.903,9828.619,4.5326,167.6776,6.8493
HOLX,31/03/2016,34.5,22.704,9791.723,4.7211,166.5868,2.7397
HOLX,29/04/2016,33.59,38.627,9365.892,4.5965,166.5868,4.0541
HOLX,31/05/2016,34.41,36.207,9594.532,4.7087,166.5868,3.9474
HOLX,30/06/2016,34.6,28.19,9647.51,4.6931,167.5332,5.4054
HOLX,29/07/2016,38.49,27.394,10678.01,5.2208,167.5332,5.4054
HOLX,31/08/2016,38.42,14.699,10658.59,5.2113,167.5332,5.1948
HOLX,30/09/2016,38.83,18.115,10772.33,5.0329,156.1301,6.25
HOLX,31/10/2016,36.01,20.18,9989.997,4.6674,156.1301,6.25
HOLX,30/11/2016,38.28,30.356,10650.1,4.9617,156.1301,7.2289
HOLX,30/12/2016,40.12,15.368,11162.02,4.9997,156.1301,7.3171
HOLX,31/01/2017,40.53,11.888,11317.76,5.0508,149.1026,12.1951
HOLX,28/02/2017,40.58,19.126,11333.84,5.057,149.1026,13.9241
HOLX,31/03/2017,42.55,11.631,11884.05,4.255,149.1026,15.1899
HOLX,28/04/2017,45.15,12.725,12610.23,4.515,118.2796,13.1579
HOLX,31/05/2017,43.31,21.466,12127.27,4.331,118.2796,13.5802
HOLX,30/06/2017,45.38,15.842,12706.89,4.4377,118.2796,14.6341
HOLX,31/07/2017,44.21,14.871,12379.28,4.3233,113.2642,14.4578
HOLX,31/08/2017,38.6,31.239,10826.28,3.7747,113.2642,13.253
HOLX,29/09/2017,36.69,15.373,10290.57,3.6271,113.2642,17.8571
HOLX,31/10/2017,37.85,14.913,10615.92,3.7418,120.1997,23.1707
HOLX,30/11/2017,41.72,24.525,11501.52,4.1244,120.1997,23.5955
HOLX,29/12/2017,42.75,22.317,11785.47,3.6967,120.1997,25.2747
HOLX,31/01/2018,42.7,11.958,11803.46,3.6923,105,24.7312
HOLX,28/02/2018,38.83,24.408,10737.62,3.3577,105,22.5806
HOLX,30/03/2018,37.36,17.854,10327.33,4.183,105,22.5806
HOLX,30/04/2018,38.79,19.791,10722.62,4.3431,137.9702,21.2766
HOLX,31/05/2018,37.89,31.137,10344.38,4.2423,137.9702,20.4301
HOLX,29/06/2018,39.75,19.614,10852.18,4.406,137.9702,21.2766
HOLX,31/07/2018,42.91,16.989,11676.79,4.7562,133.5048,21.0526
HOLX,31/08/2018,39.76,21.501,10819.6,4.4071,133.5048,20.8333
HOLX,28/09/2018,40.98,14.651,11151.59,4.5571,133.5048,20
HOLX,31/10/2018,38.99,23.284,10610.07,4.3358,136.9771,26
HOLX,30/11/2018,44.41,28.254,12843.94,4.9385,136.9771,25.7426
HOLX,31/12/2018,41.1,31.961,11886.65,4.5886,131.5361,26.7327
HOLX,31/01/2019,44.4,35.555,12934.38,4.9571,131.5361,25.7426
HOLX,28/02/2019,47.15,16.823,13735.49,5.2641,131.5361,26.4706
HOLX,29/03/2019,48.4,14.866,12947.77,6.0066,131.5361,29.4643
HOLX,30/04/2019,46.38,24.842,12407.39,5.7559,145.0227,32.2034
HOLX,31/05/2019,44.01,17.28,11796.89,5.4618,145.0227,25
HOLX,28/06/2019,48.02,17.928,12871.77,5.7856,145.0227,24.6032
HOLX,31/07/2019,51.25,15.573,13737.57,6.1748,138.7322,21.4876
HOLX,30/08/2019,49.37,25.335,13196.9,5.9483,138.7322,19.8413
HOLX,30/09/2019,50.49,18.332,13496.28,6.3881,145.3892,19.685
HOLX,31/10/2019,48.31,19.751,12913.56,6.1123,145.3892,18.254
HOLX,29/11/2019,51.32,25.758,13761.22,6.4931,145.3892,16.0305
HOLX,31/12/2019,52.21,17.492,13999.87,6.1209,141.1481,16.1538
HOLX,31/01/2020,53.52,12.315,14091.92,6.2745,141.1481,16.1538
HOLX,28/02/2020,47.12,18.464,12406.79,5.5242,141.1481,15.9091
HOLX,31/03/2020,35.1,96.364,9270.851,4.3444,175.3252,55.6391
HOLX,30/04/2020,50.1,63.094,12936.1,6.201,175.3252,55.6391
HOLX,29/05/2020,53,34.392,13684.9,6.5599,175.3252,54.4118
HOLX,30/06/2020,57,36.577,14717.72,6.54,150.8766,53.9568
HOLX,31/07/2020,69.78,38.65,18071.99,8.0063,150.8766,54.2857
HOLX,31/08/2020,59.72,44.372,15466.6,6.8521,150.8766,52.8571
HOLX,30/09/2020,66.47,39.006,17214.75,6.327,116.2487,52.4476
HOLX,30/10/2020,68.82,25.914,17823.36,6.5507,116.2487,48.2517
HOLX,30/11/2020,69.13,43.767,17767.08,6.5802,116.2487,48.6486
HOLX,31/12/2020,72.83,28.806,18718.02,5.7378,85.1392,48.6667
HOLX,29/01/2021,79.73,33.88,20543.37,6.2814,85.1392,46.3087
HOLX,26/02/2021,72.09,42.461,18574.84,5.6795,85.1392,46.3087
HON,28/02/2014,77.7132,18.352,74053.39,3.4872,50.2247,20.8333
HON,31/03/2014,76.3308,14.358,72537.7,3.3344,51.8539,20.8333
HON,30/04/2014,76.446,15.821,72751.87,3.3395,51.8539,20.8333
HON,30/05/2014,77.0289,13.019,72947.65,3.3649,51.8539,24
HON,30/06/2014,76.8635,9.891,72791.03,3.2172,49.1258,26.9231
HON,31/07/2014,75.9374,14.268,71860.99,3.1785,49.1258,23.0769
HON,29/08/2014,79.1227,13.295,74521.64,3.3118,49.1258,23.0769
HON,30/09/2014,77.3696,11.407,72870.47,3.1983,46.6296,23.0769
HON,31/10/2014,79.8622,27.314,75243.73,3.3013,46.6296,23.0769
HON,28/11/2014,82.7569,16.557,77553.02,3.421,46.6296,23.0769
HON,31/12/2014,83.4669,17.657,78218.41,3.6976,48.8248,23.0769
HON,30/01/2015,81.6626,20.541,76527.54,3.6176,48.8248,26.9231
HON,27/02/2015,86.2838,17.71,80442.11,3.8223,48.8248,26.9231
HON,31/03/2015,87.5682,19.216,81427.41,3.9022,54.9132,34.6154
HON,30/04/2015,84.7223,16.796,78889.92,3.7754,54.9132,34.6154
HON,29/05/2015,87.9019,14.624,81453.92,3.9171,54.9132,34.6154
HON,30/06/2015,86.0207,11.353,79710.71,3.6435,51.5433,34.6154
HON,31/07/2015,88.619,16.36,82124.14,3.7535,51.5433,34.6154
HON,31/08/2015,84.1528,26.708,77605.55,3.5644,51.5433,34.6154
HON,30/09/2015,80.2702,32.098,74025.08,3.4833,58.1659,34.6154
HON,30/10/2015,87.5521,22.258,79597.01,3.7993,58.1659,38.4615
HON,30/11/2015,88.6323,17.49,80113.37,3.8462,58.1659,34.6154
HON,31/12/2015,88.3083,24.808,79820.51,3.7211,64.5072,36
HON,29/01/2016,87.9928,25.787,79535.35,3.7078,64.5072,30.7692
HON,29/02/2016,86.9071,24.812,77970.88,3.662,64.5072,30.7692
HON,31/03/2016,96.0823,18.944,85307.62,4.0241,75.9565,23.0769
HON,29/04/2016,97.9859,11.6,87086.94,4.1038,75.9565,15.3846
HON,31/05/2016,98.117,12.556,86751.6,4.1093,75.9565,15.3846
HON,30/06/2016,100.2633,17.492,88649.27,4.0641,73.9667,15.3846
HON,29/07/2016,100.2719,20.406,88512.55,4.0645,73.9667,19.2308
HON,31/08/2016,101.1171,9.93,88801.69,4.0987,73.9667,15.3846
HON,30/09/2016,101.0131,13.744,88710.38,4.0115,81.852,15.3846
HON,31/10/2016,95.5703,25.899,83589.84,3.7953,81.852,30.7692
HON,30/11/2016,99.8693,12.097,86836.49,3.9661,81.852,30.7692
HON,30/12/2016,101.5435,13.389,88292.15,3.9886,81.852,26.9231
HON,31/01/2017,103.7084,8.594,90174.59,4.0736,80.6905,26.9231
HON,28/02/2017,109.7103,7.703,94768.68,4.3093,80.6905,27.5862
HON,31/03/2017,110.0363,10.023,94990.9,4.1276,77.4832,27.5862
HON,28/04/2017,115.5615,12.894,99973.02,4.3348,77.4832,20.6897
HON,31/05/2017,117.7851,12.022,101383.3,4.4182,77.4832,23.3333
HON,30/06/2017,118.0508,9.21,101612.1,4.3959,80.3289,25.8065
HON,31/07/2017,120.5572,10.395,103528.7,4.4892,80.3289,22.5806
HON,31/08/2017,123.0569,12.152,105163.9,4.5823,80.3289,23.3333
HON,29/09/2017,126.1451,10.351,107803.1,4.5601,80.3289,22.5806
HON,31/10/2017,128.2988,8.855,109824.4,4.638,79.0495,22.5806
HON,30/11/2017,139.5106,10.83,118813.9,5.0433,79.0495,25.8065
HON,29/12/2017,137.1849,11.848,116833.1,6.2424,79.0495,25.8065
HON,31/01/2018,142.8293,13.603,121640.2,6.4992,107.2705,28.125
HON,28/02/2018,135.8291,24.43,113635,6.1807,107.2705,28.125
HON,30/03/2018,129.8965,21.563,108148.5,5.514,107.2705,25
HON,30/04/2018,130.0493,22.575,108065.8,5.5205,102.8573,28.125
HON,31/05/2018,133.6274,14.364,110478.4,5.6724,102.8573,22.5806
HON,29/06/2018,130.1401,14.065,107595.2,5.491,102.8573,64.7059
HON,31/07/2018,144.2337,20.02,118557.8,6.0857,96.0963,64.7059
HON,31/08/2018,144.403,14.852,118119.6,6.0928,96.0963,63.8889
HON,28/09/2018,151.0666,10.272,123570.4,6.1316,96.0963,63.8889
HON,31/10/2018,137.3178,21.946,107208.6,5.5736,99.0664,63.8889
HON,30/11/2018,139.9255,18.62,108637.3,5.6794,99.0664,63.8889
HON,31/12/2018,125.9759,26.583,97806.89,5.0557,88.2875,63.8889
HON,31/01/2019,136.9506,24.043,106327.6,5.4961,88.2875,67.5676
HON,28/02/2019,147.6886,13.189,112330.3,5.927,88.2875,70.2703
HON,29/03/2019,152.3377,11.621,115752.5,5.907,88.2875,61.9048
HON,30/04/2019,166.4384,16.608,126466.9,6.4537,88.678,60.4651
HON,31/05/2019,158.271,16.281,119575.3,6.137,88.678,60
HON,28/06/2019,168.1731,12.11,127056.5,6.7712,88.678,61.3636
HON,31/07/2019,166.1214,17.884,124086.4,6.6885,93.3415,56.8182
HON,30/08/2019,159.3662,25.003,118445.4,6.4166,93.3415,55.3191
HON,30/09/2019,163.8,20.682,121740.8,6.4628,105.5097,53.8462
HON,31/10/2019,167.2174,20.01,123421.4,6.5976,105.5097,55.5556
HON,29/11/2019,173.7109,14.726,127580,6.8539,105.5097,55.5556
HON,31/12/2019,172.2029,12.783,126472.4,6.6213,89.2802,56.6038
HON,31/01/2020,168.5253,17.087,123771.5,6.4799,89.2802,54.717
HON,28/02/2020,158.6288,26.359,115562.3,6.0993,89.2802,57.1429
HON,31/03/2020,130.8685,99.223,94627.88,5.2054,94.3151,72.8814
HON,30/04/2020,138.8014,73.498,100364,5.5209,94.3151,73.3333
HON,29/05/2020,143.717,47.083,102364.5,5.7164,94.3151,71.1864
HON,30/06/2020,142.4754,42.167,101480.2,5.51,124.3618,72.1311
HON,31/07/2020,147.1855,32.452,104825.4,5.6921,124.3618,72.1311
HON,31/08/2020,164.0513,24.025,116180.2,6.3444,124.3618,73.0159
HON,30/09/2020,163.1198,27.461,115520.5,6.3329,125.5349,72.8571
HON,30/10/2020,163.4567,26.775,115743.1,6.346,125.5349,68.8312
HON,30/11/2020,203.0213,38.194,143087.8,7.882,125.5349,67.8571
HON,31/12/2020,211.7627,17.364,149248.6,8.4082,130.4265,86.9048
HON,29/01/2021,194.509,19.302,137088.3,7.7232,130.4265,89.5349
HON,26/02/2021,202.35,21.728,140734.7,8.0345,130.4265,89.5349
HP,28/02/2014,68.8532,23.228,10619.06,1.6193,4.2683,15.3846
HP,31/03/2014,74.996,19.946,11566.44,1.7287,4.1595,12.8205
HP,30/04/2014,75.756,27.317,11683.65,1.7463,4.1595,12.8205
HP,30/05/2014,77.1089,28.094,11890.35,1.7775,4.1595,7.6923
HP,30/06/2014,81.429,17.254,12556.51,1.8283,4.0464,10
HP,31/07/2014,74.5211,30.574,11491.3,1.6732,4.0464,10
HP,29/08/2014,74.1763,31.182,11369.24,1.6654,4.0464,10
HP,30/09/2014,69.1065,23.922,10592.17,1.5293,1.618,10
HP,31/10/2014,61.304,49.849,9396.26,1.3566,1.618,10
HP,28/11/2014,49.5053,56.969,7529.239,1.0955,1.618,10.2564
HP,31/12/2014,47.9892,59.574,7298.653,1.0496,1.646,12.8205
HP,30/01/2015,42.3945,52.578,6462.849,0.9272,1.646,15.3846
HP,27/02/2015,48.2327,53.14,7218.394,1.0549,1.646,15.3846
HP,31/03/2015,48.9591,29.667,7327.111,1.0536,11.4369,15.3846
HP,30/04/2015,56.0797,35.374,8392.756,1.2069,11.4369,15.3846
HP,29/05/2015,52.9766,29.097,7857.702,1.1401,11.4369,15.3846
HP,30/06/2015,51.1113,25.885,7581.03,1.0958,11.3819,15.3846
HP,31/07/2015,41.9081,36.556,6215.971,0.8985,11.3819,17.5
HP,31/08/2015,43.3121,55.579,6358.415,0.9286,11.3819,17.5
HP,30/09/2015,34.6879,53.307,5092.335,0.7636,10.8569,17.5
HP,30/10/2015,41.301,44.585,6063.176,0.9091,10.8569,12.8205
HP,30/11/2015,43.2628,40.783,6278.605,0.9523,10.8569,10.2564
HP,31/12/2015,39.7721,53.133,5772.005,0.8893,11.0089,12.8205
HP,29/01/2016,37.7296,62.998,5497.502,0.8437,11.0089,12.1951
HP,29/02/2016,39.9128,64.751,5721.321,0.8925,11.0089,9.7561
HP,31/03/2016,44.2454,42.267,6342.382,0.9996,11.1261,9.7561
HP,29/04/2016,49.8213,31.787,7141.661,1.1256,11.1261,9.7561
HP,31/05/2016,46.6132,32.498,6606.596,1.0531,11.1261,9.3023
HP,30/06/2016,51.1716,46.436,7252.67,1.1762,11.3238,9.3023
HP,29/07/2016,47.2382,41.853,6695.188,1.0858,11.3238,9.5238
HP,31/08/2016,46.6044,27.785,6533.679,1.0712,11.3238,10
HP,30/09/2016,51.8768,42.311,7272.851,1.2293,10.7839,10
HP,31/10/2016,48.6471,36.385,6820.054,1.1528,10.7839,10
HP,30/11/2016,58.9742,41.915,8183.606,1.3975,10.7839,12.1951
HP,30/12/2016,60.3384,41.082,8372.916,1.4635,10.7839,12.1951
HP,31/01/2017,55.4739,35.439,7728.989,1.3455,10.9946,12.1951
HP,28/02/2017,53.8415,35.993,7422.453,1.3059,10.9946,6.8182
HP,31/03/2017,52.424,24.521,7227.039,1.3092,11.3257,6.8182
HP,28/04/2017,47.7541,24.264,6583.261,1.1925,11.3257,7.8947
HP,31/05/2017,41.9743,35.306,5717.137,1.0482,11.3257,5.5556
HP,30/06/2017,43.3134,39.467,5899.529,1.1066,11.5917,5.5556
HP,31/07/2017,40.3483,35.716,5495.66,1.0309,11.5917,5.5556
HP,31/08/2017,34.2748,27.426,4597.343,0.8757,11.5917,8.5714
HP,29/09/2017,42.1838,31.117,5658.184,1.1001,11.5917,5.7143
HP,31/10/2017,43.9647,26.238,5897.064,1.1465,11.8355,5.7143
HP,30/11/2017,47.9856,29.905,6362.113,1.2514,11.8355,14.2857
HP,29/12/2017,52.9496,26.088,7020.263,1.2555,11.8355,14.2857
HP,31/01/2018,59.0031,23.485,7840.129,1.3991,10.7436,14.2857
HP,28/02/2018,53.4527,30.652,7027.353,1.2675,10.7436,14.2857
HP,30/03/2018,55.1171,35.163,7246.175,1.3326,10.7436,14.2857
HP,30/04/2018,57.5931,37.028,7571.687,1.3925,10.9575,11.4286
HP,31/05/2018,55.5022,25.047,7227.566,1.3419,10.9575,11.4286
HP,29/06/2018,53.3115,30.675,6942.296,1.3074,10.9575,11.4286
HP,31/07/2018,51.2965,30.981,6679.892,1.2579,11.1131,9.0909
HP,31/08/2018,55.4609,25.372,7143.442,1.3601,11.1131,9.0909
HP,28/09/2018,58.1675,19.006,7492.062,1.4466,11.1131,8.5714
HP,31/10/2018,52.6865,32.367,6786.106,1.3103,11.2708,8.5714
HP,30/11/2018,51.817,44.635,6607.731,1.2886,11.2708,8.1081
HP,31/12/2018,40.9919,52.221,5227.304,1.0366,11.3448,8.1081
HP,31/01/2019,47.8751,51.167,6125.604,1.2107,11.3448,8.1081
HP,28/02/2019,46.9278,31.669,5929.769,1.1867,11.3448,8.5714
HP,29/03/2019,48.1053,28.468,6078.56,1.2187,11.3448,7.5
HP,30/04/2019,50.6681,34.024,6402.947,1.2837,11.3746,7.8947
HP,31/05/2019,42.8684,38.307,5351.472,1.0861,11.3746,5.4054
HP,28/06/2019,44.3671,37.03,5538.571,1.1856,11.3746,5.4054
HP,31/07/2019,43.5433,31.068,5436.666,1.1636,12.006,5.5556
HP,30/08/2019,33.4875,35.385,4113.613,0.8949,12.006,5.4054
HP,30/09/2019,35.6969,63.087,4385.008,0.9648,11.9474,5.2632
HP,31/10/2019,33.4074,36.52,4103.764,0.9029,11.9474,5.2632
HP,29/11/2019,35.8442,48.537,4286.894,0.9688,11.9474,2.439
HP,31/12/2019,41.1941,38.02,4926.729,1.1282,13.3704,5.1282
HP,31/01/2020,36.7691,28.799,4444.451,1.007,13.3704,12.8205
HP,28/02/2020,34.0015,41.422,4016.496,0.9312,13.3704,12.8205
HP,31/03/2020,14.4246,197.759,1703.935,0.4477,15.2713,12.8205
HP,30/04/2020,18.222,136.395,2152.511,0.5656,15.2713,12.8205
HP,29/05/2020,19.3972,100.456,2162.33,0.602,15.2713,12.8205
HP,30/06/2020,18.7997,94.97,2095.731,0.5949,15.5408,12.8205
HP,31/07/2020,17.1809,71.959,1916.336,0.5437,15.5408,12.8205
HP,31/08/2020,16.0976,49.917,1771.24,0.5094,15.5408,12.8205
HP,30/09/2020,14.3101,51.143,1574.555,0.4635,15.8498,12.8205
HP,30/10/2020,14.5249,55.549,1598.2,0.4705,15.8498,12.8205
HP,30/11/2020,22.5681,76.499,2450.097,0.731,15.8498,12.8205
HP,31/12/2020,22.9547,58.611,2492.062,0.7677,14.9209,12.8205
HP,29/01/2021,24.0648,57.466,2653.591,0.8048,14.9209,12.8205
HP,26/02/2021,28.73,55.153,3098.662,0.9608,14.9209,12.8205
HRL,28/02/2014,20.8087,21.262,12511.09,3.2138,7.3005,64.6341
HRL,31/03/2014,21.6068,12.132,13006.8,3.3371,7.3005,64.1975
HRL,30/04/2014,21.0027,12.162,12589.69,3.1622,7.1161,64.1975
HRL,30/05/2014,21.6721,18.176,12990.96,3.263,7.1161,66.2651
HRL,30/06/2014,21.7337,17.816,13028.2,3.2723,7.1161,63.2184
HRL,31/07/2014,20.0156,13.268,11948.46,2.9592,6.9841,71.2644
HRL,29/08/2014,22.4125,18.313,13379.32,3.3136,6.9841,73.5632
HRL,30/09/2014,22.7265,17.239,13539.03,3.36,6.9841,73.2558
HRL,31/10/2014,23.9351,17.737,14202.94,3.4998,6.9213,74.1573
HRL,28/11/2014,23.5666,22.381,13984.27,3.4459,6.9213,72.7273
HRL,31/12/2014,23.1315,23.633,13735.54,3.3823,6.9213,72.7273
HRL,30/01/2015,22.8537,19.214,13503.54,3.234,6.6983,70.4545
HRL,27/02/2015,26.1065,20.334,15425.46,3.6943,6.6983,71.1111
HRL,31/03/2015,25.3658,18.403,15012.23,3.5895,6.6983,68.5393
HRL,30/04/2015,24.356,13.752,14352.07,3.3519,6.504,68.5393
HRL,29/05/2015,25.6421,21.607,15109.94,3.5289,6.504,67.8161
HRL,30/06/2015,25.2612,20.362,14897.19,3.4765,6.504,68.6047
HRL,31/07/2015,26.6491,15.758,15647.73,3.5821,15.2439,71.7647
HRL,31/08/2015,27.4997,24.45,16147.21,3.6965,15.2439,70.5882
HRL,30/09/2015,28.4944,28.878,16746.56,3.8302,15.2439,70.9302
HRL,30/10/2015,30.5206,20.944,17868.12,4.0337,10.8712,71.4286
HRL,30/11/2015,33.8506,20.977,19817.6,4.4738,10.8712,57.1429
HRL,31/12/2015,35.7301,18.886,20895.21,4.7222,10.8712,53.9326
HRL,29/01/2016,36.4659,23.428,21246.63,4.64,6.0045,55.5556
HRL,29/02/2016,38.5565,32.489,22464.73,4.906,6.0045,55.5556
HRL,31/03/2016,39.2186,15.715,22913.63,4.9903,6.0045,55.1724
HRL,29/04/2016,35.0926,20.306,20428.32,4.3192,5.8009,54.5455
HRL,31/05/2016,31.3239,33.036,18234.46,3.8554,5.8009,54.5455
HRL,30/06/2016,33.3175,20.62,19392.89,4.1007,5.8009,53.9326
HRL,29/07/2016,34.1356,19.174,19790.29,4.1137,8.9896,51.7241
HRL,31/08/2016,34.9673,23.075,20272.46,4.2139,8.9896,49.4253
HRL,30/09/2016,34.6657,23.14,20072.59,4.1776,8.9896,49.4253
HRL,31/10/2016,35.3212,16.542,20374.23,4.1966,5.6162,50
HRL,30/11/2016,31.413,28.963,18119.84,3.7323,5.6162,50
HRL,30/12/2016,31.9359,23.485,18407.59,3.7944,5.6162,69.2308
HRL,31/01/2017,33.4651,16.644,19195.5,3.8706,5.4641,60.8696
HRL,28/02/2017,32.4971,22.255,18640.26,3.7587,5.4641,59.8131
HRL,31/03/2017,31.9255,22.477,18316.27,3.6926,5.4641,57
HRL,28/04/2017,32.5017,11.873,18554.28,3.6682,5.4641,57.1429
HRL,31/05/2017,31.1583,23.245,17787.35,3.5165,5.3346,53.7634
HRL,30/06/2017,31.603,26.155,18028.85,3.5667,5.3346,52.6882
HRL,31/07/2017,31.8244,16.55,18060.57,3.536,5.2596,52.6882
HRL,31/08/2017,28.6299,23.138,16247.64,3.1811,5.2596,58.1395
HRL,29/09/2017,29.9338,23.264,16964.4,3.3259,5.2596,57.3034
HRL,31/10/2017,29.1831,17.108,16447.13,3.1243,5.061,65.2174
HRL,30/11/2017,34.1375,22.256,19239.34,3.6547,5.061,55.102
HRL,29/12/2017,34.0813,20.197,19271.6,3.6486,5.061,56.1224
HRL,31/01/2018,32.3232,16.219,18180.65,3.3255,17.0643,57.1429
HRL,28/02/2018,30.5625,23.295,17190.33,3.1444,17.0643,57.5758
HRL,30/03/2018,32.3138,20.974,18173.61,3.3246,17.0643,57.1429
HRL,30/04/2018,34.3143,23.474,19195.61,3.4406,15.3027,54.902
HRL,31/05/2018,33.9735,19.061,19004.98,3.4064,15.3027,54.8077
HRL,29/06/2018,35.2231,19.762,19740.16,3.5317,15.3027,53.8462
HRL,31/07/2018,34.2201,18.578,19082.33,3.3709,13.3401,51.4286
HRL,31/08/2018,37.2454,21.437,20769.35,3.6689,13.3401,50.9434
HRL,28/09/2018,37.4832,20.992,21004.85,3.6923,13.3401,51.8519
HRL,31/10/2018,41.7071,20.499,23265.27,3.9775,11.1483,51.8519
HRL,30/11/2018,43.0929,19.218,24038.29,4.1097,11.1483,50.9091
HRL,31/12/2018,40.7897,22.69,22816.56,3.89,11.1483,45.5357
HRL,31/01/2019,40.643,25.677,22624.1,3.8077,10.9517,45.5357
HRL,28/02/2019,41.6417,20.229,23180.07,3.9012,10.9517,48.6957
HRL,29/03/2019,42.9863,17.313,23976.85,4.0272,10.9517,45
HRL,30/04/2019,38.5521,20.025,21394.89,3.5045,4.236,48.8189
HRL,31/05/2019,38.1177,22.259,21153.84,3.4651,4.236,52.7132
HRL,28/06/2019,39.1312,24.701,21642.06,3.5572,4.236,52.2727
HRL,31/07/2019,39.7682,18.866,21882.29,3.6051,4.2435,51.9084
HRL,30/08/2019,41.3399,23.299,22747.12,3.7476,4.2435,51.8797
HRL,30/09/2019,42.4265,21.166,23350.51,3.8461,4.2435,50.365
HRL,31/10/2019,39.8761,15.163,21834.03,3.5993,4.219,50
HRL,29/11/2019,43.4258,14.011,23777.68,3.9197,4.219,45.1389
HRL,31/12/2019,43.9915,15.748,24121.97,3.9708,4.219,43.75
HRL,31/01/2020,46.3303,14.66,25271.66,4.0873,7.3285,45.8333
HRL,28/02/2020,40.7816,25.514,22245.05,3.5978,7.3285,44.2953
HRL,31/03/2020,45.7225,71.685,25081.88,4.0336,7.3285,44
HRL,30/04/2020,46.1549,48.978,25194.81,4.0368,7.0241,50
HRL,29/05/2020,48.1055,27.25,26259.61,4.2074,7.0241,47.7419
HRL,30/06/2020,47.5538,25.134,26015.21,4.1592,7.0241,60.5096
HRL,31/07/2020,50.3544,18.155,27411.09,4.3336,22.7433,60.3659
HRL,31/08/2020,50.4732,12.729,27475.76,4.3438,22.7433,60.6061
HRL,30/09/2020,48.404,16.823,26381.43,4.1657,22.7433,61.0465
HRL,30/10/2020,48.4291,18.314,26273.51,4.0691,22.0799,59.1954
HRL,30/11/2020,46.9272,26.832,25458.7,3.9429,22.0799,47.1591
HRL,31/12/2020,46.3602,20.526,25165.58,3.8953,22.0799,45.5056
HRL,29/01/2021,46.86,28.868,25300.56,3.8593,19.8565,46.9945
HRL,26/02/2021,46.37,34.097,25036,3.819,19.8565,46.9945
HSIC,28/02/2014,46.658,18.997,10170.78,2.8687,14.7672,37.097
HSIC,31/03/2014,46.788,12.447,10198.98,2.843,23.9785,37.097
HSIC,30/04/2014,44.773,16.99,9769.747,2.7205,23.9785,38.095
HSIC,30/05/2014,46.898,10.869,10213.86,2.8496,23.9785,39.394
HSIC,30/06/2014,46.508,8.382,10128.92,2.7741,22.5538,38.806
HSIC,31/07/2014,45.565,11.097,9923.618,2.7179,22.5538,38.806
HSIC,29/08/2014,46.913,11.362,10153.61,2.7983,22.5538,38.806
HSIC,30/09/2014,45.651,8.373,9880.453,2.7361,24.4885,38.235
HSIC,31/10/2014,47.047,15.582,10182.46,2.8198,24.4885,38.235
HSIC,28/11/2014,53.776,21.233,11554.26,3.2231,24.4885,38.235
HSIC,31/12/2014,53.365,13.342,11465.83,3.1867,21.6355,39.706
HSIC,30/01/2015,54.117,17.814,11627.53,3.2317,21.6355,37.681
HSIC,27/02/2015,54.893,15.717,11736.45,3.278,21.6355,37.681
HSIC,31/03/2015,54.725,17.586,11700.42,3.3584,25.1244,40.58
HSIC,30/04/2015,53.737,15.735,11464.02,3.2978,25.1244,39.706
HSIC,29/05/2015,55.528,17.082,11846.32,3.4077,25.1244,40.299
HSIC,30/06/2015,55.705,14.235,11883.95,3.2548,21.425,42.029
HSIC,31/07/2015,58.002,15.674,12341.08,3.389,21.425,42.029
HSIC,31/08/2015,53.624,24.326,11409.54,3.1332,21.425,42.029
HSIC,30/09/2015,52.02,29.012,11068.45,2.9515,22.6411,42.029
HSIC,30/10/2015,59.464,18.913,12652.15,3.3738,22.6411,40.58
HSIC,30/11/2015,61.333,14.041,12976.22,3.4799,22.6411,54.286
HSIC,31/12/2015,62.004,16.398,13118.03,3.5434,23.6137,55.556
HSIC,29/01/2016,59.358,23.757,12558.28,3.3922,23.6137,53.425
HSIC,29/02/2016,64.849,28.084,13557.32,3.706,23.6137,53.425
HSIC,31/03/2016,67.663,15.348,14145.66,3.8113,32.1408,47.945
HSIC,29/04/2016,66.123,15.334,13858.33,3.7245,32.1408,48.649
HSIC,31/05/2016,68.095,16.516,14257.39,3.8356,32.1408,47.368
HSIC,30/06/2016,69.298,21.83,14509.34,3.8468,27.099,48.649
HSIC,29/07/2016,70.936,19.003,14852.37,3.9377,27.099,51.351
HSIC,31/08/2016,64.199,31.19,13397.4,3.5637,27.099,50.649
HSIC,30/09/2016,63.881,19.32,13331.15,3.5586,30.7553,52.5
HSIC,31/10/2016,58.48,17.235,12204,3.2577,30.7553,52.5
HSIC,30/11/2016,58.386,30.935,11989.93,3.2525,30.7553,54.217
HSIC,30/12/2016,59.464,23.613,12211.28,3.3809,30.7553,54.878
HSIC,31/01/2017,62.658,15.056,12867.28,3.5625,35.7599,68.293
HSIC,28/02/2017,67.244,14.96,13586.98,3.8233,35.7599,64.557
HSIC,31/03/2017,66.621,11.609,13461.06,3.7989,35.7599,62.025
HSIC,28/04/2017,68.122,9.941,13856.01,3.8845,39.7962,60.526
